Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Season
Red,85,50,130,7,700,30,Grapes,Ferrous Sulphate,Rabi
Red,90,50,130,7,700,30,Grapes,Ferrous Sulphate,Rabi
Red,95,50,130,7,700,30,Grapes,Ferrous Sulphate,Rabi
Red,100,50,130,7,700,30,Grapes,Ferrous Sulphate,Rabi
Red,80,55,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,85,55,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,90,55,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,95,55,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,100,55,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,80,60,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,85,60,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,90,60,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,95,60,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,100,60,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,80,40,125,6.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,85,40,125,6.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,90,40,125,6.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,95,40,125,6.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,100,40,125,6.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,80,45,130,7,700,20,Grapes,10:10:10 NPK,Rabi
Red,85,45,130,7,700,20,Grapes,10:10:10 NPK,Rabi
Red,90,45,130,7,700,20,Grapes,10:10:10 NPK,Rabi
Red,95,45,130,7,700,20,Grapes,10:10:10 NPK,Rabi
Red,100,45,130,7,700,20,Grapes,10:10:10 NPK,Rabi
Red,80,50,135,7.5,800,25,Grapes,10:10:10 NPK,Rabi
Red,85,50,135,7.5,800,25,Grapes,10:10:10 NPK,Rabi
Red,90,50,135,7.5,800,25,Grapes,10:10:10 NPK,Rabi
Red,95,50,135,7.5,800,25,Grapes,10:10:10 NPK,Rabi
Red,100,50,135,7.5,800,25,Grapes,10:10:10 NPK,Rabi
Red,80,55,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,85,55,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,90,55,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,95,55,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,100,55,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,80,60,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,85,60,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,90,60,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,95,60,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,100,60,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,80,40,130,7,700,25,Grapes,Hydrated Lime,Rabi
Red,85,40,130,7,700,25,Grapes,Hydrated Lime,Rabi
Red,90,40,130,7,700,25,Grapes,Hydrated Lime,Rabi
Red,95,40,130,7,700,25,Grapes,Hydrated Lime,Rabi
Red,100,40,130,7,700,25,Grapes,Hydrated Lime,Rabi
Red,80,45,135,7.5,800,30,Grapes,Hydrated Lime,Rabi
Red,85,45,135,7.5,800,30,Grapes,Hydrated Lime,Rabi
Red,90,45,135,7.5,800,30,Grapes,Hydrated Lime,Rabi
Red,95,45,135,7.5,800,30,Grapes,Hydrated Lime,Rabi
Red,100,45,135,7.5,800,30,Grapes,Hydrated Lime,Rabi
Red,80,50,140,6,700,20,Grapes,Hydrated Lime,Rabi
Red,85,50,140,6,700,20,Grapes,Hydrated Lime,Rabi
Red,90,50,140,6,700,20,Grapes,Hydrated Lime,Rabi
Red,95,50,140,6,700,20,Grapes,Hydrated Lime,Rabi
Red,100,50,140,6,700,20,Grapes,Hydrated Lime,Rabi
Red,80,55,120,6.5,800,25,Grapes,Hydrated Lime,Rabi
Red,85,55,120,6.5,800,25,Grapes,Hydrated Lime,Rabi
Red,90,55,120,6.5,800,25,Grapes,Hydrated Lime,Rabi
Red,95,55,120,6.5,800,25,Grapes,Hydrated Lime,Rabi
Red,100,55,120,6.5,800,25,Grapes,Hydrated Lime,Rabi
Red,80,60,125,7,700,30,Grapes,Hydrated Lime,Rabi
Red,85,60,125,7,700,30,Grapes,Hydrated Lime,Rabi
Red,90,60,125,7,700,30,Grapes,Hydrated Lime,Rabi
Red,95,60,125,7,700,30,Grapes,Hydrated Lime,Rabi
Red,100,60,125,7,700,30,Grapes,Hydrated Lime,Rabi
Red,80,40,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,85,40,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,90,40,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,95,40,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,100,40,135,7.5,800,20,Grapes,Ferrous Sulphate,Rabi
Red,80,45,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,85,45,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,90,45,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,95,45,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,100,45,140,6,700,25,Grapes,Ferrous Sulphate,Rabi
Red,80,50,120,6.5,800,30,Grapes,Ferrous Sulphate,Rabi
Red,85,50,120,6.5,800,30,Grapes,Ferrous Sulphate,Rabi
Red,90,50,120,6.5,800,30,Grapes,Ferrous Sulphate,Rabi
Red,95,50,120,6.5,800,30,Grapes,Ferrous Sulphate,Rabi
Red,100,50,120,6.5,800,30,Grapes,Ferrous Sulphate,Rabi
Red,80,55,125,7,700,20,Grapes,Ferrous Sulphate,Rabi
Red,85,55,125,7,700,20,Grapes,Ferrous Sulphate,Rabi
Red,90,55,125,7,700,20,Grapes,Ferrous Sulphate,Rabi
Red,95,55,125,7,700,20,Grapes,Ferrous Sulphate,Rabi
Red,100,55,125,7,700,20,Grapes,Ferrous Sulphate,Rabi
Red,80,60,130,7.5,800,25,Grapes,Ferrous Sulphate,Rabi
Red,85,60,130,7.5,800,25,Grapes,Ferrous Sulphate,Rabi
Red,90,60,130,7.5,800,25,Grapes,Ferrous Sulphate,Rabi
Red,95,60,130,7.5,800,25,Grapes,Ferrous Sulphate,Rabi
Red,100,60,130,7.5,800,25,Grapes,Ferrous Sulphate,Rabi
Red,80,40,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,85,40,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,90,40,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,95,40,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,100,40,140,6,700,30,Grapes,10:10:10 NPK,Rabi
Red,80,45,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,85,45,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,90,45,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,95,45,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,100,45,120,6.5,800,20,Grapes,10:10:10 NPK,Rabi
Red,80,50,125,7,700,25,Grapes,10:10:10 NPK,Rabi
Red,85,50,125,7,700,25,Grapes,10:10:10 NPK,Rabi
Red,90,50,125,7,700,25,Grapes,10:10:10 NPK,Rabi
Red,95,50,125,7,700,25,Grapes,10:10:10 NPK,Rabi
Red,100,50,125,7,700,25,Grapes,10:10:10 NPK,Rabi
Red,80,55,130,7.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,85,55,130,7.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,90,55,130,7.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,95,55,130,7.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,100,55,130,7.5,800,30,Grapes,10:10:10 NPK,Rabi
Red,80,60,135,6,700,20,Grapes,10:10:10 NPK,Rabi
Red,85,60,135,6,700,20,Grapes,10:10:10 NPK,Rabi
Red,90,60,135,6,700,20,Grapes,10:10:10 NPK,Rabi
Red,95,60,135,6,700,20,Grapes,10:10:10 NPK,Rabi
Red,100,60,135,6,700,20,Grapes,10:10:10 NPK,Rabi
Black,120,60,40,5.5,500,20,Maize,MOP,Rabi
Black,125,60,40,5.5,500,20,Maize,MOP,Kharif
Black,130,60,40,5.5,500,20,Maize,MOP,Kharif
Black,135,60,40,5.5,500,20,Maize,MOP,Kharif
Black,140,60,40,5.5,500,20,Maize,MOP,Kharif
Black,145,60,40,5.5,500,20,Maize,MOP,Kharif
Black,150,60,40,5.5,500,20,Maize,MOP,Kharif
Black,120,65,45,6,600,25,Maize,MOP,Kharif
Black,125,65,45,6,600,25,Maize,MOP,Kharif
Black,130,65,45,6,600,25,Maize,MOP,Kharif
Black,135,65,45,6,600,25,Maize,MOP,Kharif
Black,140,65,45,6,600,25,Maize,MOP,Kharif
Black,145,65,45,6,600,25,Maize,MOP,Kharif
Black,150,65,45,6,600,25,Maize,MOP,Kharif
Black,120,70,50,6.5,500,30,Maize,MOP,Kharif
Black,125,70,50,6.5,500,30,Maize,MOP,Kharif
Black,130,70,50,6.5,500,30,Maize,MOP,Kharif
Black,135,70,50,6.5,500,30,Maize,MOP,Kharif
Black,140,70,50,6.5,500,30,Maize,MOP,Kharif
Black,145,70,50,6.5,500,30,Maize,MOP,Kharif
Black,150,70,50,6.5,500,30,Maize,MOP,Kharif
Black,120,75,55,7,600,20,Maize,MOP,Kharif
Black,125,75,55,7,600,20,Maize,MOP,Kharif
Black,130,75,55,7,600,20,Maize,MOP,Kharif
Black,135,75,55,7,600,20,Maize,MOP,Kharif
Black,140,75,55,7,600,20,Maize,MOP,Kharif
Black,145,75,55,7,600,20,Maize,MOP,Kharif
Black,150,75,55,7,600,20,Maize,MOP,Kharif
Black,120,80,60,7.5,500,25,Maize,MOP,Kharif
Black,125,80,60,7.5,500,25,Maize,MOP,Kharif
Black,130,80,60,7.5,500,25,Maize,MOP,Kharif
Black,135,80,60,7.5,500,25,Maize,MOP,Kharif
Black,140,80,60,7.5,500,25,Maize,MOP,Kharif
Black,145,80,60,7.5,500,25,Maize,MOP,Kharif
Black,150,80,60,7.5,500,25,Maize,MOP,Kharif
Black,120,60,45,5.5,600,30,Maize,SSP,Kharif
Black,125,60,45,5.5,600,30,Maize,SSP,Kharif
Black,130,60,45,5.5,600,30,Maize,SSP,Kharif
Black,135,60,45,5.5,600,30,Maize,SSP,Kharif
Black,140,60,45,5.5,600,30,Maize,SSP,Kharif
Black,145,60,45,5.5,600,30,Maize,SSP,Kharif
Black,150,60,45,5.5,600,30,Maize,SSP,Kharif
Black,120,65,50,6,500,20,Maize,SSP,Kharif
Black,125,65,50,6,500,20,Maize,SSP,Kharif
Black,130,65,50,6,500,20,Maize,SSP,Kharif
Black,135,65,50,6,500,20,Maize,SSP,Kharif
Black,140,65,50,6,500,20,Maize,SSP,Kharif
Black,145,65,50,6,500,20,Maize,SSP,Kharif
Black,150,65,50,6,500,20,Maize,SSP,Kharif
Black,120,70,55,6.5,600,25,Maize,SSP,Kharif
Black,125,70,55,6.5,600,25,Maize,SSP,Kharif
Black,130,70,55,6.5,600,25,Maize,SSP,Kharif
Black,135,70,55,6.5,600,25,Maize,SSP,Kharif
Black,140,70,55,6.5,600,25,Maize,SSP,Kharif
Black,145,70,55,6.5,600,25,Maize,SSP,Kharif
Black,150,70,55,6.5,600,25,Maize,SSP,Kharif
Black,120,75,60,7,500,30,Maize,SSP,Kharif
Black,125,75,60,7,500,30,Maize,SSP,Kharif
Black,130,75,60,7,500,30,Maize,SSP,Kharif
Black,135,75,60,7,500,30,Maize,SSP,Kharif
Black,140,75,60,7,500,30,Maize,SSP,Kharif
Black,145,75,60,7,500,30,Maize,SSP,Kharif
Black,150,75,60,7,500,30,Maize,SSP,Kharif
Black,120,80,40,7.5,600,20,Maize,SSP,Kharif
Black,125,80,40,7.5,600,20,Maize,SSP,Kharif
Black,130,80,40,7.5,600,20,Maize,SSP,Kharif
Black,135,80,40,7.5,600,20,Maize,SSP,Kharif
Black,140,80,40,7.5,600,20,Maize,SSP,Kharif
Black,145,80,40,7.5,600,20,Maize,SSP,Kharif
Black,150,80,40,7.5,600,20,Maize,SSP,Kharif
Black,120,60,50,5.5,500,25,Maize,Urea,Kharif
Black,125,60,50,5.5,500,25,Maize,Urea,Kharif
Black,130,60,50,5.5,500,25,Maize,Urea,Kharif
Black,135,60,50,5.5,500,25,Maize,Urea,Kharif
Black,140,60,50,5.5,500,25,Maize,Urea,Kharif
Black,145,60,50,5.5,500,25,Maize,Urea,Kharif
Black,150,60,50,5.5,500,25,Maize,Urea,Kharif
Black,120,65,55,6,600,30,Maize,Urea,Kharif
Black,125,65,55,6,600,30,Maize,Urea,Kharif
Black,130,65,55,6,600,30,Maize,Urea,Kharif
Black,135,65,55,6,600,30,Maize,Urea,Kharif
Black,140,65,55,6,600,30,Maize,Urea,Kharif
Black,145,65,55,6,600,30,Maize,Urea,Kharif
Black,150,65,55,6,600,30,Maize,Urea,Kharif
Black,120,70,60,6.5,500,20,Maize,Urea,Kharif
Black,125,70,60,6.5,500,20,Maize,Urea,Kharif
Black,130,70,60,6.5,500,20,Maize,Urea,Kharif
Black,135,70,60,6.5,500,20,Maize,Urea,Kharif
Black,140,70,60,6.5,500,20,Maize,Urea,Kharif
Black,145,70,60,6.5,500,20,Maize,Urea,Kharif
Black,150,70,60,6.5,500,20,Maize,Urea,Kharif
Black,120,75,40,7,600,25,Maize,Urea,Kharif
Black,125,75,40,7,600,25,Maize,Urea,Kharif
Black,130,75,40,7,600,25,Maize,Urea,Kharif
Black,135,75,40,7,600,25,Maize,Urea,Kharif
Black,140,75,40,7,600,25,Maize,Urea,Kharif
Black,145,75,40,7,600,25,Maize,Urea,Kharif
Black,150,75,40,7,600,25,Maize,Urea,Kharif
Black,120,80,45,7.5,500,30,Maize,Urea,Kharif
Black,125,80,45,7.5,500,30,Maize,Urea,Kharif
Black,130,80,45,7.5,500,30,Maize,Urea,Kharif
Black,135,80,45,7.5,500,30,Maize,Urea,Kharif
Black,140,80,45,7.5,500,30,Maize,Urea,Kharif
Black,145,80,45,7.5,500,30,Maize,Urea,Kharif
Black,150,80,45,7.5,500,30,Maize,Urea,Kharif
Black,120,60,55,5.5,600,20,Maize,MOP,Kharif
Black,125,60,55,5.5,600,20,Maize,MOP,Kharif
Black,130,60,55,5.5,600,20,Maize,MOP,Kharif
Black,135,60,55,5.5,600,20,Maize,MOP,Kharif
Black,140,60,55,5.5,600,20,Maize,MOP,Kharif
Black,145,60,55,5.5,600,20,Maize,MOP,Kharif
Black,150,60,55,5.5,600,20,Maize,MOP,Kharif
Black,120,65,60,6,500,25,Maize,MOP,Kharif
Black,125,65,60,6,500,25,Maize,MOP,Kharif
Black,130,65,60,6,500,25,Maize,MOP,Kharif
Black,135,65,60,6,500,25,Maize,MOP,Kharif
Black,140,65,60,6,500,25,Maize,MOP,Kharif
Black,145,65,60,6,500,25,Maize,MOP,Kharif
Black,150,65,60,6,500,25,Maize,MOP,Kharif
Black,120,70,40,6.5,600,30,Maize,MOP,Kharif
Black,125,70,40,6.5,600,30,Maize,MOP,Kharif
Black,130,70,40,6.5,600,30,Maize,MOP,Kharif
Black,135,70,40,6.5,600,30,Maize,MOP,Kharif
Black,140,70,40,6.5,600,30,Maize,MOP,Kharif
Black,145,70,40,6.5,600,30,Maize,MOP,Kharif
Black,150,70,40,6.5,600,30,Maize,MOP,Kharif
Black,120,75,45,7,500,20,Maize,MOP,Kharif
Black,125,75,45,7,500,20,Maize,MOP,Kharif
Black,130,75,45,7,500,20,Maize,MOP,Kharif
Black,135,75,45,7,500,20,Maize,MOP,Kharif
Black,140,75,45,7,500,20,Maize,MOP,Kharif
Black,145,75,45,7,500,20,Maize,MOP,Kharif
Black,150,75,45,7,500,20,Maize,MOP,Kharif
Black,120,80,50,7.5,600,25,Maize,MOP,Kharif
Black,125,80,50,7.5,600,25,Maize,MOP,Kharif
Black,130,80,50,7.5,600,25,Maize,MOP,Kharif
Black,135,80,50,7.5,600,25,Maize,MOP,Kharif
Black,140,80,50,7.5,600,25,Maize,MOP,Kharif
Black,145,80,50,7.5,600,25,Maize,MOP,Kharif
Black,150,80,50,7.5,600,25,Maize,MOP,Kharif
Black,120,60,60,5.5,500,30,Maize,SSP,Kharif
Black,125,60,60,5.5,500,30,Maize,SSP,Kharif
Black,130,60,60,5.5,500,30,Maize,SSP,Kharif
Black,135,60,60,5.5,500,30,Maize,SSP,Kharif
Black,140,60,60,5.5,500,30,Maize,SSP,Kharif
Black,145,60,60,5.5,500,30,Maize,SSP,Kharif
Black,150,60,60,5.5,500,30,Maize,SSP,Kharif
Black,120,65,40,6,600,20,Maize,SSP,Kharif
Black,125,65,40,6,600,20,Maize,SSP,Kharif
Black,130,65,40,6,600,20,Maize,SSP,Kharif
Black,135,65,40,6,600,20,Maize,SSP,Kharif
Black,140,65,40,6,600,20,Maize,SSP,Kharif
Black,145,65,40,6,600,20,Maize,SSP,Kharif
Black,150,65,40,6,600,20,Maize,SSP,Kharif
Black,120,70,45,6.5,500,25,Maize,SSP,Kharif
Black,125,70,45,6.5,500,25,Maize,SSP,Kharif
Black,130,70,45,6.5,500,25,Maize,SSP,Kharif
Black,135,70,45,6.5,500,25,Maize,SSP,Kharif
Black,140,70,45,6.5,500,25,Maize,SSP,Kharif
Black,145,70,45,6.5,500,25,Maize,SSP,Kharif
Black,150,70,45,6.5,500,25,Maize,SSP,Kharif
Black,120,75,50,7,600,30,Maize,SSP,Kharif
Black,125,75,50,7,600,30,Maize,SSP,Kharif
Black,130,75,50,7,600,30,Maize,SSP,Kharif
Black,135,75,50,7,600,30,Maize,SSP,Kharif
Black,140,75,50,7,600,30,Maize,SSP,Kharif
Black,145,75,50,7,600,30,Maize,SSP,Kharif
Black,150,75,50,7,600,30,Maize,SSP,Kharif
Black,120,80,55,7.5,500,20,Maize,SSP,Kharif
Black,125,80,30,7.5,500,20,Maize,SSP,Kharif
Black,130,80,30,7.5,500,20,Maize,SSP,Kharif
Black,135,80,30,7.5,500,20,Maize,SSP,Kharif
Black,140,80,40,7.5,500,20,Maize,SSP,Kharif
Black,145,80,40,7.5,500,20,Maize,SSP,Kharif
Black,150,80,40,7.5,500,20,Maize,SSP,Kharif
Black,100,40,40,6,800,15,Wheat,19:19:19 NPK,Kharif
Black,105,40,40,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,110,40,40,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,115,40,40,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,120,40,40,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,100,45,45,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,105,45,45,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,110,45,45,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,115,45,45,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,120,45,45,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,100,50,50,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,105,50,50,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,110,50,50,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,115,50,50,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,120,50,50,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,100,55,55,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,105,55,55,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,110,55,55,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,115,55,55,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,120,55,55,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,100,60,60,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,105,60,60,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,110,60,60,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,115,60,60,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,120,60,60,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,100,40,45,6.5,900,25,Wheat,Urea,Rabi
Black,105,40,45,6.5,900,25,Wheat,Urea,Rabi
Black,110,40,45,6.5,900,25,Wheat,Urea,Rabi
Black,115,40,45,6.5,900,25,Wheat,Urea,Rabi
Black,120,40,45,6.5,900,25,Wheat,Urea,Rabi
Black,100,45,50,7,800,15,Wheat,Urea,Rabi
Black,105,45,50,7,800,15,Wheat,Urea,Rabi
Black,110,45,50,7,800,15,Wheat,Urea,Rabi
Black,115,45,50,7,800,15,Wheat,Urea,Rabi
Black,120,45,50,7,800,15,Wheat,Urea,Rabi
Black,100,50,55,7.5,900,20,Wheat,Urea,Rabi
Black,105,50,55,7.5,900,20,Wheat,Urea,Rabi
Black,110,50,55,7.5,900,20,Wheat,Urea,Rabi
Black,115,50,55,7.5,900,20,Wheat,Urea,Rabi
Black,120,50,55,7.5,900,20,Wheat,Urea,Rabi
Black,100,55,60,6,800,25,Wheat,Urea,Rabi
Black,105,55,60,6,800,25,Wheat,Urea,Rabi
Black,110,55,60,6,800,25,Wheat,Urea,Rabi
Black,115,55,60,6,800,25,Wheat,Urea,Rabi
Black,120,55,60,6,800,25,Wheat,Urea,Rabi
Black,100,60,40,6.5,900,15,Wheat,Urea,Rabi
Black,105,60,40,6.5,900,15,Wheat,Urea,Rabi
Black,110,60,40,6.5,900,15,Wheat,Urea,Rabi
Black,115,60,40,6.5,900,15,Wheat,Urea,Rabi
Black,120,60,40,6.5,900,15,Wheat,Urea,Rabi
Black,100,40,50,7,800,15,Wheat,19:19:19 NPK,Rabi
Black,105,40,50,7,800,15,Wheat,19:19:19 NPK,Rabi
Black,110,40,50,7,800,15,Wheat,19:19:19 NPK,Rabi
Black,115,40,50,7,800,15,Wheat,19:19:19 NPK,Rabi
Black,120,40,50,7,800,15,Wheat,19:19:19 NPK,Rabi
Black,100,45,55,7.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,105,45,55,7.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,110,45,55,7.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,115,45,55,7.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,120,45,55,7.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,100,50,60,6,800,25,Wheat,19:19:19 NPK,Rabi
Black,105,50,60,6,800,25,Wheat,19:19:19 NPK,Rabi
Black,110,50,60,6,800,25,Wheat,19:19:19 NPK,Rabi
Black,115,50,60,6,800,25,Wheat,19:19:19 NPK,Rabi
Black,120,50,60,6,800,25,Wheat,19:19:19 NPK,Rabi
Black,100,55,40,6.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,105,55,40,6.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,110,55,40,6.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,115,55,40,6.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,120,55,40,6.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,100,60,45,7,800,20,Wheat,19:19:19 NPK,Rabi
Black,105,60,45,7,800,20,Wheat,19:19:19 NPK,Rabi
Black,110,60,45,7,800,20,Wheat,19:19:19 NPK,Rabi
Black,115,60,45,7,800,20,Wheat,19:19:19 NPK,Rabi
Black,120,60,45,7,800,20,Wheat,19:19:19 NPK,Rabi
Black,100,40,55,7.5,900,25,Wheat,Urea,Rabi
Black,105,40,55,7.5,900,25,Wheat,Urea,Rabi
Black,110,40,55,7.5,900,25,Wheat,Urea,Rabi
Black,115,40,55,7.5,900,25,Wheat,Urea,Rabi
Black,120,40,55,7.5,900,25,Wheat,Urea,Rabi
Black,100,45,60,6,800,15,Wheat,Urea,Rabi
Black,105,45,60,6,800,15,Wheat,Urea,Rabi
Black,110,45,60,6,800,15,Wheat,Urea,Rabi
Black,115,45,60,6,800,15,Wheat,Urea,Rabi
Black,120,45,60,6,800,15,Wheat,Urea,Rabi
Black,100,50,40,6.5,900,20,Wheat,Urea,Rabi
Black,105,50,40,6.5,900,20,Wheat,Urea,Rabi
Black,110,50,40,6.5,900,20,Wheat,Urea,Rabi
Black,115,50,40,6.5,900,20,Wheat,Urea,Rabi
Black,120,50,40,6.5,900,20,Wheat,Urea,Rabi
Black,100,55,45,7,800,25,Wheat,Urea,Rabi
Black,105,55,45,7,800,25,Wheat,Urea,Rabi
Black,110,55,45,7,800,25,Wheat,Urea,Rabi
Black,115,55,45,7,800,25,Wheat,Urea,Rabi
Black,120,55,45,7,800,25,Wheat,Urea,Rabi
Black,100,60,50,7.5,900,15,Wheat,Urea,Rabi
Black,105,60,50,7.5,900,15,Wheat,Urea,Rabi
Black,110,60,50,7.5,900,15,Wheat,Urea,Rabi
Black,115,60,50,7.5,900,15,Wheat,Urea,Rabi
Black,120,60,50,7.5,900,15,Wheat,Urea,Rabi
Black,100,40,60,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,105,40,60,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,110,40,60,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,115,40,60,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,120,40,60,6,800,15,Wheat,19:19:19 NPK,Rabi
Black,100,45,40,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,105,45,40,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,110,45,40,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,115,45,40,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,120,45,40,6.5,900,20,Wheat,19:19:19 NPK,Rabi
Black,100,50,45,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,105,50,45,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,110,50,45,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,115,50,45,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,120,50,45,7,800,25,Wheat,19:19:19 NPK,Rabi
Black,100,55,50,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,105,55,50,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,110,55,50,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,115,55,50,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,120,55,50,7.5,900,15,Wheat,19:19:19 NPK,Rabi
Black,100,60,55,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,105,60,55,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,110,60,55,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,115,60,55,6,800,20,Wheat,19:19:19 NPK,Rabi
Black,120,60,55,6,800,20,Wheat,19:19:19 NPK,Rabi
Red,60,40,40,6,800,25,Jowar,10:26:26 NPK,Rabi
Red,65,40,40,6,800,25,Jowar,10:26:26 NPK,Rabi
Red,70,40,40,6,800,25,Jowar,10:26:26 NPK,Rabi
Red,75,40,40,6,800,25,Jowar,10:26:26 NPK,Rabi
Red,80,40,40,6,800,25,Jowar,10:26:26 NPK,Rabi
Red,60,45,45,6.5,900,30,Jowar,10:26:26 NPK,Rabi
Red,65,45,45,6.5,900,30,Jowar,10:26:26 NPK,Rabi
Red,70,45,45,6.5,900,30,Jowar,10:26:26 NPK,Rabi
Red,75,45,45,6.5,900,30,Jowar,10:26:26 NPK,Rabi
Red,80,45,45,6.5,900,30,Jowar,10:26:26 NPK,Rabi
Red,60,50,50,7,800,25,Jowar,10:26:26 NPK,Rabi
Red,65,50,50,7,800,25,Jowar,10:26:26 NPK,Rabi
Red,70,50,50,7,800,25,Jowar,10:26:26 NPK,Rabi
Red,75,50,50,7,800,25,Jowar,10:26:26 NPK,Rabi
